Player.Name,season,defence_def_rtg,predicted_defensive_score,offence,predicted_offensive_score,player_name
brock-bertram-1,2020-21,2534.98,2212.7293381361123,5.46,68.8570270412419,brock-bertram-1_2020-21
brock-cunningham-1,2019-20,1740.41,1762.4514338392773,208.2,113.11216859228347,brock-cunningham-1_2019-20
brock-cunningham-1,2020-21,1708.55,1825.508923399645,189.15,204.06570683747964,brock-cunningham-1_2020-21
brock-cunningham-1,2021-22,1412.41,1851.735506254172,356.29,206.49407469817743,brock-cunningham-1_2021-22
brock-miller-1,2018-19,821.8199999999999,1116.3457059829007,-76.91999999999999,66.46455303020906,brock-miller-1_2018-19
brock-miller-1,2019-20,678.2800000000001,1134.431668802034,100.2,15.617943041279261,brock-miller-1_2019-20
brock-miller-1,2020-21,1157.1,1031.5256017511656,2.87,78.65276331124136,brock-miller-1_2020-21
brock-williams-1,2021-22,1587.85,1092.9865051062493,-87.75,-105.28028150294895,brock-williams-1_2021-22
brody-peebles-1,2021-22,1260.84,1300.5583575530222,12.42,-37.99824073401902,brody-peebles-1_2021-22
bronson-kessinger-1,2018-19,1497.5,1787.4846252253928,42.42,-31.59100664739799,bronson-kessinger-1_2018-19
brooks-allen-1,2021-22,1891.36,2238.033482572393,-77.3,-3.710438838745233,brooks-allen-1_2021-22
brooks-debisschop-1,2018-19,2443.15,2255.95688464261,205.92,-13.402758671321521,brooks-debisschop-1_2018-19
bruce-moore-1,2018-19,981.98,1813.5957949854119,-170.14,-0.1875482863962361,bruce-moore-1_2018-19
bruno-skokna-1,2018-19,1467.16,1275.3092741285282,-34.16,-94.57162411632135,bruno-skokna-1_2018-19
bryan-antoine-1,2019-20,1342.6,1151.8052664292386,70.75999999999999,47.99155711085558,bryan-antoine-1_2019-20
bryan-antoine-1,2020-21,1404.52,1398.4080609925331,-9.239999999999998,112.810615342282,bryan-antoine-1_2020-21
bryan-antoine-1,2021-22,1639.45,1697.2720336883967,375.72,-79.19881635119134,bryan-antoine-1_2021-22
bryan-greenlee-1,2020-21,1119.88,1261.1192704233563,-7.370000000000001,-73.93653008536415,bryan-greenlee-1_2020-21
bryan-greenlee-1,2021-22,1178.64,1173.3834959056176,117.04,23.973901949155163,bryan-greenlee-1_2021-22
bryan-hart-1,2020-21,1222.3,1226.1173027046752,-144.10000000000002,-98.68153854741945,bryan-hart-1_2020-21
bryan-knapp-1,2018-19,1162.68,1015.1580644455016,-274.29,-137.6422585677903,bryan-knapp-1_2018-19
bryan-urrutia-1,2018-19,1433.0800000000002,1526.8362131231052,-226.72000000000003,-310.39805534835034,bryan-urrutia-1_2018-19
bryant-mocaby-1,2018-19,502.6,1018.5253523726556,-79.91,-109.27365012559335,bryant-mocaby-1_2018-19
bryant-randleman-1,2019-20,1806.76,1589.1565511899125,-180.51,-251.32245122292687,bryant-randleman-1_2019-20
bryant-randleman-1,2020-21,1536.6700000000003,1690.2257318015618,-120.32,-158.1032183336853,bryant-randleman-1_2020-21
bryant-randleman-1,2021-22,1464.4,1521.6344624462308,-165.60000000000002,-68.15993636498803,bryant-randleman-1_2021-22
bryce-aiken-1,2020-21,1028.17,1008.0876708348087,300.2,92.84352958980037,bryce-aiken-1_2020-21
bryce-barnes-1,2018-19,1275.2799999999995,1149.2673429116812,-132.51000000000002,-213.53024145203514,bryce-barnes-1_2018-19
bryce-beamer-1,2020-21,1781.2199999999998,1814.2328479620146,-31.28,60.02666817081189,bryce-beamer-1_2020-21
bryce-daley-1,2018-19,1060.2400000000002,1727.9538318923114,-222.0,-133.60649732705568,bryce-daley-1_2018-19
bryce-davis-1,2018-19,1970.11,1863.7962319481494,-136.8,-120.22228831682062,bryce-davis-1_2018-19
bryce-fowler-1,2018-19,1399.72,1684.18967882598,81.96,-126.79054600123877,bryce-fowler-1_2018-19
bryce-fowler-1,2019-20,1580.0500000000002,1563.6830770042689,-47.28,125.89330794881073,bryce-fowler-1_2019-20
bryce-fowler-1,2020-21,2047.7,1657.9851034754756,252.6,39.048754967868945,bryce-fowler-1_2020-21
bryce-golden-1,2018-19,1395.1699999999998,1438.7463030626982,133.5,50.22696835902332,bryce-golden-1_2018-19
bryce-golden-1,2019-20,1688.75,1758.3793860616552,89.88,242.27695813930723,bryce-golden-1_2019-20
bryce-golden-1,2020-21,1428.09,1844.3703986126748,100.3,211.84491703955905,bryce-golden-1_2020-21
bryce-golden-1,2021-22,2033.94,1594.407998307821,-89.6,175.140274480573,bryce-golden-1_2021-22
bryce-hamilton-1,2018-19,1923.8,1449.1095381570485,291.72,-17.52692450078888,bryce-hamilton-1_2018-19
bryce-hamilton-1,2019-20,2036.77,1824.0085500082923,114.15,314.33279624714066,bryce-hamilton-1_2019-20
bryce-hamilton-1,2020-21,1711.24,1880.3674210332465,632.94,187.0238924677043,bryce-hamilton-1_2020-21
bryce-harris-1,2021-22,1618.72,1877.743087011656,22.68,-97.63046741396272,bryce-harris-1_2021-22
bryce-hopkins-1,2021-22,2570.28,1813.322600172337,376.2000000000001,53.364646609511624,bryce-hopkins-1_2021-22
bryce-johnson-3,2020-21,2796.54,2358.5925748597574,-212.45,-6.245292989050768,bryce-johnson-3_2020-21
bryce-johnson-3,2021-22,2875.33,2357.0525728018083,-102.3,-126.80341922440832,bryce-johnson-3_2021-22
bryce-johnson-4,2021-22,1553.5,1430.7832416753176,-94.64,-80.7990478690686,bryce-johnson-4_2021-22
bryce-kennedy-1,2020-21,1286.94,1539.7161803365452,-80.55,-60.93622543845396,bryce-kennedy-1_2020-21
bryce-laskey-1,2019-20,935.15,1206.045650434195,-199.15,-70.41855350168879,bryce-laskey-1_2019-20
bryce-monroe-1,2020-21,815.72,801.1859464423401,-196.35,-124.55080859257805,bryce-monroe-1_2020-21
bryce-moragne-1,2018-19,1791.46,1657.632065808437,-153.36,-185.99311051032794,bryce-moragne-1_2018-19
bryce-moragne-1,2019-20,1810.78,1801.4358548786986,-217.84,-124.56723411072815,bryce-moragne-1_2019-20
bryce-moragne-1,2020-21,1869.43,1903.8685307646201,-90.6,-151.81513460927684,bryce-moragne-1_2020-21
bryce-nze-1,2019-20,2199.88,2121.5933257223496,224.0,379.1176489174612,bryce-nze-1_2019-20
bryce-okpoh-1,2019-20,1955.44,1798.4979816682308,-143.5,-183.36645711115958,bryce-okpoh-1_2019-20
bryce-pope-1,2020-21,1031.75,1187.7137156507488,-142.6,-65.2726180086567,bryce-pope-1_2020-21
bryce-pope-1,2021-22,1702.88,1228.082094611499,109.59,-68.5923648123275,bryce-pope-1_2021-22
bryce-thompson-1,2020-21,949.6,1259.5245983581153,129.36,10.308108057025152,bryce-thompson-1_2020-21
bryce-thompson-1,2021-22,1058.7400000000002,1220.0132117137318,45.35999999999999,206.2828676209068,bryce-thompson-1_2021-22
bryce-williams-1,2019-20,1093.4699999999998,1074.8987830768747,200.91,26.171649337852614,bryce-williams-1_2019-20
bryce-williams-1,2020-21,1277.44,1212.9763068659367,125.86,215.31914813563833,bryce-williams-1_2020-21
bryce-wills-1,2018-19,1610.4999999999998,1646.8369796709449,197.4,97.81660640435746,bryce-wills-1_2018-19
bryce-wills-1,2019-20,1640.9999999999998,1661.2817067199694,124.93,216.1135113710768,bryce-wills-1_2019-20
bryce-workman-1,2018-19,2369.98,2015.8303308109134,-167.4,-86.15636379196212,bryce-workman-1_2018-19
bryce-workman-1,2019-20,2089.32,2198.6527356852484,-172.12,-69.83917970533071,bryce-workman-1_2019-20
bryce-workman-1,2020-21,1988.9,2108.301356747779,-96.73,-57.193000097386175,bryce-workman-1_2020-21
brycen-goodine-1,2019-20,1449.59,1418.7489318019643,24.32,24.432639058059465,brycen-goodine-1_2019-20
brycen-goodine-1,2020-21,1374.32,1537.3638714529925,14.56,95.77098632376038,brycen-goodine-1_2020-21
brycen-long-1,2020-21,1220.2700000000002,1343.6926138988679,-81.95,-114.4050648496997,brycen-long-1_2020-21
brycen-long-1,2021-22,1135.9,1304.5751974465647,-92.95,-70.70700805042497,brycen-long-1_2021-22
bryson-childress-1,2020-21,896.4399999999999,860.3186217407547,-108.36,-163.52282443777565,bryson-childress-1_2020-21
bryson-childress-1,2021-22,908.2000000000002,874.6170123448696,-110.24,-173.78340417369213,bryson-childress-1_2021-22
bryson-etienne-1,2019-20,1371.52,1487.4663864309232,-46.62,-159.68708795799358,bryson-etienne-1_2019-20
bryson-etienne-1,2021-22,1832.12,1418.7922978795482,97.65,-81.10517842868387,bryson-etienne-1_2021-22
bryson-langdon-1,2019-20,995.65,1025.4810094648387,-365.2000000000001,-135.56724113000803,bryson-langdon-1_2019-20
bryson-langdon-1,2020-21,870.1999999999999,1026.466375077799,-199.81,-215.74601233327132,bryson-langdon-1_2020-21
bryson-mozone-1,2018-19,2014.0,1925.1426909089578,-157.0,-67.2825549279188,bryson-mozone-1_2018-19
bryson-mozone-1,2019-20,1811.93,1813.8290512424037,-168.3,-96.38934704311663,bryson-mozone-1_2019-20
bryson-mozone-1,2020-21,1970.08,1727.9868295605347,-42.05,-120.05951429694602,bryson-mozone-1_2020-21
bryson-mozone-1,2021-22,1918.3,1686.8933731136876,-32.69,77.06287438818288,bryson-mozone-1_2021-22
bryson-robinson-1,2018-19,1682.4700000000005,1340.0389227188884,0.0,4.414050525803816,bryson-robinson-1_2018-19
bryson-williams-1,2019-20,2351.0,2109.3785275226946,95.04,272.1301937805101,bryson-williams-1_2019-20
bryson-williams-1,2020-21,1390.92,1933.9427263346433,582.3599999999999,227.2093182913486,bryson-williams-1_2020-21
bubba-furlong-1,2018-19,2165.57,2327.731213493179,-27.37,-15.759521630759878,bubba-furlong-1_2018-19
bubba-parham-1,2018-19,1012.01,1060.8213261881383,52.8,199.90506991068366,bubba-parham-1_2018-19
bubba-parham-1,2019-20,1281.4,1033.6976675620576,145.13,115.33374913222139,bubba-parham-1_2019-20
buddy-boeheim-1,2018-19,744.9200000000001,1311.6011535659459,291.39,246.47234326588455,buddy-boeheim-1_2018-19
buddy-boeheim-1,2019-20,904.87,1191.3275026675456,410.55,296.5258481891492,buddy-boeheim-1_2019-20
buddy-boeheim-1,2020-21,1180.36,1266.1776184632622,379.68000000000006,386.3904264170859,buddy-boeheim-1_2020-21
bul-kuol-1,2019-20,1650.4299999999998,1609.510977220726,-53.88,-87.72675745828917,bul-kuol-1_2019-20
byron-frohnen-1,2018-19,2114.55,1923.4954065436905,-99.6,75.25976735051228,byron-frohnen-1_2018-19
byron-joshua-1,2020-21,1147.92,1378.6520018108386,-329.13,-274.24833753915635,byron-joshua-1_2020-21
byron-joshua-1,2021-22,1682.6,1218.4102967979866,-229.5,-194.19654391409387,byron-joshua-1_2021-22
byron-smith-4,2019-20,1151.56,1232.9350063884222,-232.5,-149.94256401922553,byron-smith-4_2019-20
byron-smith-4,2020-21,1028.42,1252.9622151865692,-445.89,-261.1524932141737,byron-smith-4_2020-21
cade-crosland-1,2018-19,823.8800000000001,1221.887467904443,-135.33,-100.83778943355247,cade-crosland-1_2018-19
cade-meyer-1,2021-22,2280.5000000000005,1972.0807607906318,-311.14000000000004,-102.77556859957207,cade-meyer-1_2021-22
caden-boser-1,2020-21,1312.9299999999998,1623.629592019368,-89.1,23.069240397270164,caden-boser-1_2020-21
caden-sanchez-1,2018-19,1681.7199999999998,1980.3155979080202,-162.11,-81.69992696583586,caden-sanchez-1_2018-19
caden-sanchez-1,2019-20,2013.85,1997.6872444305045,-225.0,-80.08390010985568,caden-sanchez-1_2019-20
caelan-jones-1,2021-22,1265.97,1335.8785492848137,-85.1,-120.03526325481764,caelan-jones-1_2021-22
cainan-mcclelland-1,2018-19,1064.58,1414.9627894977816,-143.28,-207.1744674824922,cainan-mcclelland-1_2018-19
cainan-mcclelland-1,2019-20,888.3000000000001,1286.9523412885378,-176.02,-184.65543526181713,cainan-mcclelland-1_2019-20
caleb-asberry-1,2019-20,1840.29,1530.4588763010897,242.88,27.96083858569142,caleb-asberry-1_2019-20
caleb-asberry-1,2020-21,1884.7,1701.977238989175,313.32,152.71382840803432,caleb-asberry-1_2020-21
caleb-asberry-1,2021-22,1521.0,1543.8499084285013,388.8,303.54478899644096,caleb-asberry-1_2021-22
caleb-burgess-1,2019-20,1279.32,1031.3119399028096,-318.82,-129.69302034234346,caleb-burgess-1_2019-20
caleb-burgess-1,2020-21,1102.91,1372.9372176145862,-95.42000000000002,-137.19038764092417,caleb-burgess-1_2020-21
caleb-burgess-1,2021-22,1062.8200000000002,1274.706793710231,-433.1,-90.40454143860399,caleb-burgess-1_2021-22
caleb-catto-1,2018-19,1391.5,1586.128282331827,-64.56,-76.29514973995327,caleb-catto-1_2018-19
caleb-catto-1,2019-20,1546.24,1492.0473124227428,78.8,9.037159730482472,caleb-catto-1_2019-20
caleb-catto-1,2020-21,1342.68,1580.86292089975,-113.1,44.49851592745955,caleb-catto-1_2020-21
caleb-catto-1,2021-22,1592.32,1484.1517956713933,-55.3,-47.84611682639877,caleb-catto-1_2021-22
caleb-daniels-1,2018-19,956.86,1415.9362813911443,51.760000000000005,240.67376865923325,caleb-daniels-1_2018-19
caleb-daniels-1,2020-21,1576.42,1181.233725329183,340.74,147.18595429997362,caleb-daniels-1_2020-21
caleb-daniels-1,2021-22,1743.4700000000005,1544.5177195993338,308.58000000000004,341.8991105466017,caleb-daniels-1_2021-22
caleb-fields-1,2018-19,818.7399999999999,1142.0463070355709,-50.0,6.368236277048197,caleb-fields-1_2018-19
caleb-fields-1,2019-20,1397.2,1139.5015142878297,-73.7,-18.176214251649355,caleb-fields-1_2019-20
caleb-fields-1,2020-21,1239.7899999999995,1544.8166551898812,-58.94,-122.33880765311423,caleb-fields-1_2020-21
caleb-fields-2,2019-20,1273.92,1263.0428542137247,-189.0,8.864283394999575,caleb-fields-2_2019-20
caleb-fields-2,2020-21,1343.75,1245.4843446471777,-214.92,-89.27974022826777,caleb-fields-2_2020-21
caleb-fields-2,2021-22,1407.1,1312.2331743582436,-185.61,-93.69813193329048,caleb-fields-2_2021-22
caleb-fuller-1,2018-19,1326.5600000000002,1873.6695920590992,-66.24,-41.71229267263192,caleb-fuller-1_2018-19
caleb-fuller-1,2019-20,1810.28,1453.5996153063002,-187.72,-26.108842465157124,caleb-fuller-1_2019-20
caleb-fuller-1,2020-21,1971.1,1713.2054733248842,28.28,-100.76786206804229,caleb-fuller-1_2020-21
caleb-fuller-1,2021-22,1522.45,1755.0169829302795,-84.41999999999999,34.9362039227986,caleb-fuller-1_2021-22
caleb-furst-1,2021-22,1969.03,1995.9569133580344,265.06,217.44961859826992,caleb-furst-1_2021-22
caleb-green-2,2018-19,803.9000000000001,1256.1079904811922,-410.13000000000005,-240.2912044029914,caleb-green-2_2018-19
caleb-green-2,2020-21,1054.0,912.7514732418072,-258.4,-269.7112953388902,caleb-green-2_2020-21
caleb-grill-1,2019-20,1381.7199999999998,1500.4162663779452,50.82,9.317998984805627,caleb-grill-1_2019-20
caleb-grill-1,2020-21,1379.5200000000002,1354.996648517677,316.94,88.00622677985626,caleb-grill-1_2020-21
caleb-grill-1,2021-22,1734.6,1398.1064937256788,287.14000000000004,287.328111084527,caleb-grill-1_2021-22
caleb-hollander-1,2018-19,1980.5,2168.8815202153373,-25.76,53.10797953326352,caleb-hollander-1_2018-19
caleb-hollander-1,2019-20,1834.96,2002.0672850569508,34.160000000000004,-12.801113000421594,caleb-hollander-1_2019-20
caleb-homesley-1,2018-19,2114.14,2025.8878492546673,435.24,237.5147944247193,caleb-homesley-1_2018-19
caleb-kenney-1,2021-22,1767.3000000000002,1843.8257556009921,-245.34000000000003,-168.21208480176574,caleb-kenney-1_2021-22
caleb-lohner-1,2020-21,2289.5,2329.969275958456,-52.47,281.8872105628268,caleb-lohner-1_2020-21
caleb-lohner-1,2021-22,2717.9,2040.7529910932108,63.84,126.03352165157912,caleb-lohner-1_2021-22
caleb-love-1,2020-21,1277.55,1360.4581373481037,286.96000000000004,163.4887170350571,caleb-love-1_2020-21
caleb-love-1,2021-22,1294.96,1369.8728759521791,219.25,342.385017806458,caleb-love-1_2021-22
caleb-mcconnell-1,2018-19,1530.28,1785.849983077369,223.86,245.18707645773748,caleb-mcconnell-1_2018-19
caleb-mcconnell-1,2019-20,1939.26,1693.0196445410966,184.05,286.15147574681225,caleb-mcconnell-1_2019-20
caleb-mcconnell-1,2020-21,2121.8,1923.2097755316126,243.54,264.4136981053317,caleb-mcconnell-1_2020-21
caleb-mcconnell-1,2021-22,1716.7,2094.7860036846805,372.06000000000006,269.04373518639125,caleb-mcconnell-1_2021-22
caleb-mcgill-1,2020-21,1439.2,1525.5405404713765,-159.74,-95.36111456360695,caleb-mcgill-1_2020-21
caleb-mills-1,2021-22,1565.92,1525.9506663974134,177.83999999999995,270.03037972937636,caleb-mills-1_2021-22
caleb-morris-1,2018-19,1716.5600000000002,1538.727575065419,63.4,8.201816780068668,caleb-morris-1_2018-19
caleb-murphy-1,2020-21,1291.2700000000002,1428.7900434010098,-110.88,27.439318080006387,caleb-murphy-1_2020-21
caleb-murphy-1,2021-22,1234.7099999999998,1254.6862747214714,-113.19,49.73153395662683,caleb-murphy-1_2021-22
caleb-nero-1,2018-19,1156.66,1162.8002303589983,-90.4,-146.39993558570683,caleb-nero-1_2018-19
caleb-nero-1,2020-21,1826.91,1232.8293137850478,-84.9,-49.810853570182246,caleb-nero-1_2020-21
caleb-nero-1,2021-22,1407.25,1485.9940783199181,-85.56,-60.403148655269376,caleb-nero-1_2021-22
caleb-simmons-1,2020-21,1186.6,1762.5844577253547,-146.28,-98.41116074992749,caleb-simmons-1_2020-21
caleb-stone-carrawell-1,2020-21,1720.6499999999996,1720.0062093011238,-10.22,-145.55928348394295,caleb-stone-carrawell-1_2020-21
caleb-stone-carrawell-1,2021-22,1123.0,1689.693342775402,-85.47000000000001,40.859111422926674,caleb-stone-carrawell-1_2021-22
callum-baker-1,2019-20,1300.5,1255.7953708655618,-234.08000000000004,-169.23863583626914,callum-baker-1_2019-20
callum-mcrae-1,2018-19,2377.6,2480.925855669546,67.76,-37.37521187220392,callum-mcrae-1_2018-19
callum-mcrae-1,2019-20,2402.5600000000004,2383.8022169089054,145.35,124.50898434098463,callum-mcrae-1_2019-20
callum-mcrae-1,2021-22,3217.72,2500.5535245137053,210.0,129.92836097235573,callum-mcrae-1_2021-22
calvin-poulina-1,2018-19,947.05,1267.8008238095695,-294.8,-228.1838191641159,calvin-poulina-1_2018-19
calvin-solomon-1,2019-20,2148.76,2321.7641033621258,54.5,-57.60109371247012,calvin-solomon-1_2019-20
calvin-solomon-1,2020-21,2203.2000000000003,2160.1259369107893,179.79999999999998,15.358321323861219,calvin-solomon-1_2020-21
calvin-solomon-1,2021-22,2096.08,2295.039864227092,193.76,147.12764509860244,calvin-solomon-1_2021-22
calvin-whipple-1,2018-19,1482.9,1411.2040767981948,-72.8,-83.41713183486274,calvin-whipple-1_2018-19
calvin-wishart-1,2018-19,1150.21,1271.9048615431861,31.35,-32.50687357117124,calvin-wishart-1_2018-19
calvin-wishart-1,2019-20,1448.9499999999998,1272.6301433210192,25.32,5.977206503326954,calvin-wishart-1_2019-20
calvin-wishart-1,2021-22,1556.3,1365.8075368505974,19.59,19.030784554898617,calvin-wishart-1_2021-22
cam-bryant-1,2020-21,1661.0000000000002,1659.321991863506,-117.26,-153.99336447828907,cam-bryant-1_2020-21
cam-burrell-1,2018-19,2522.55,2150.86530948951,-193.32,-72.04755515218409,cam-burrell-1_2018-19
cam-burrell-1,2020-21,2359.07,2216.613911723476,-96.52,-99.83342901462225,cam-burrell-1_2020-21
cam-burrell-1,2021-22,2019.8,2033.2660113655047,-30.480000000000004,-105.1021816038193,cam-burrell-1_2021-22
cam-carter-1,2022-23,1286.2,1523.992594232066,3.2200000000000006,62.9588181077595,cam-carter-1_2022-23
cam-copeland-1,2020-21,1906.5,1924.0465535715439,-16.71,-39.74350738775769,cam-copeland-1_2020-21
cam-copeland-1,2021-22,1753.18,1875.3866857899084,-241.68,25.37747159353023,cam-copeland-1_2021-22
cam-davis-1,2018-19,1082.1999999999998,1133.7095055062077,69.36,-152.34066815847675,cam-davis-1_2018-19
cam-davis-1,2019-20,1263.3199999999997,1099.3217381286,247.16,54.59959488305043,cam-davis-1_2019-20
cam-hayes-1,2022-23,1473.0400000000002,1415.5332760225833,124.43,98.48443022100383,cam-hayes-1_2022-23
cam-krystkowiak-1,2021-22,1772.4,1634.2398585762285,-108.16,32.56259447694072,cam-krystkowiak-1_2021-22
cam-spencer-1,2021-22,1439.36,1513.219122278373,813.2800000000001,399.0737586439835,cam-spencer-1_2021-22
cam-young-1,2020-21,2547.57,2052.8785057805553,-128.88,-42.175579287758296,cam-young-1_2020-21
cam-young-1,2021-22,1718.65,2064.033797401753,-194.94000000000003,-77.22222075790302,cam-young-1_2021-22
camaron-tongue-1,2021-22,1994.95,2069.434538723901,-50.0,5.538307542195696,camaron-tongue-1_2021-22
cameron-allen-1,2019-20,1596.72,1120.8317692189817,-284.90000000000003,-24.478636642161234,cameron-allen-1_2019-20
cameron-benford-1,2018-19,2148.04,2269.1598673050476,-196.98,-139.5467920417183,cameron-benford-1_2018-19
cameron-benford-1,2019-20,1783.24,2178.034696500391,-172.38,-115.22653578160589,cameron-benford-1_2019-20
cameron-benford-1,2020-21,1385.48,1949.9517841546276,-107.52,-195.04829097986,cameron-benford-1_2020-21
cameron-bowles-1,2018-19,775.7199999999999,1711.5661559921746,-54.23,-397.67555062407484,cameron-bowles-1_2018-19
cameron-brown-1,2019-20,1257.52,1599.9940473389415,-16.919999999999998,60.73467192761905,cameron-brown-1_2019-20
cameron-brown-1,2020-21,1523.92,1497.4974243599518,82.94000000000001,39.928362180475915,cameron-brown-1_2020-21
cameron-brown-1,2021-22,1889.45,1566.971701168175,127.05,104.13968446813385,cameron-brown-1_2021-22
cameron-carmical-1,2018-19,875.6500000000001,1174.6703188322717,-69.76,-85.24351907409067,cameron-carmical-1_2018-19
cameron-diggs-1,2018-19,2399.5,1855.9422052034424,-64.8,-67.02654453651195,cameron-diggs-1_2018-19
cameron-gooden-1,2022-23,1082.0,1294.2001812317299,140.93,16.233387374958852,cameron-gooden-1_2022-23
cameron-healy-1,2018-19,1621.21,1440.9541676545086,-44.04,84.18780856189329,cameron-healy-1_2018-19
cameron-healy-1,2021-22,1273.92,1158.3218705343825,91.77,-65.61842645982381,cameron-healy-1_2021-22
cameron-henry-1,2021-22,1849.88,1937.5495014939597,0.0,87.74334324888764,cameron-henry-1_2021-22
cameron-hildreth-1,2021-22,1921.41,1890.5344590099276,148.39,141.6075393474572,cameron-hildreth-1_2021-22
cameron-holden-1,2020-21,2176.64,2158.271059728878,297.0,107.55008918138384,cameron-holden-1_2020-21
cameron-hunter-1,2018-19,1350.38,1367.4664186316118,-101.7,-30.102143943309045,cameron-hunter-1_2018-19
cameron-johnson-6,2019-20,1772.1,1718.4140955769644,37.8,80.68785818422765,cameron-johnson-6_2019-20
cameron-jones-5,2021-22,1649.35,1690.4918514945412,-111.54000000000002,-146.06179726651723,cameron-jones-5_2021-22
cameron-jones-5,2022-23,1687.7200000000005,1706.185497114191,-53.46,-74.47365396746727,cameron-jones-5_2022-23
cameron-krutwig-1,2018-19,2742.3100000000004,2558.89522870395,624.8,426.9209849806863,cameron-krutwig-1_2018-19
cameron-krutwig-1,2019-20,2188.07,2597.8922975266523,827.0799999999999,532.1459491757363,cameron-krutwig-1_2019-20
cameron-mcgriff-1,2018-19,1841.02,2133.3170854380915,331.76000000000005,356.0720174869617,cameron-mcgriff-1_2018-19
cameron-parker-1,2018-19,1702.5000000000002,1464.5786816021296,-118.43999999999998,-166.2046216761341,cameron-parker-1_2018-19
cameron-parker-1,2019-20,1113.4,1397.0589840828834,19.23,-6.640138917526144,cameron-parker-1_2019-20
cameron-parker-1,2020-21,1741.8000000000002,1165.509918395726,23.0,93.92577420725462,cameron-parker-1_2020-21
cameron-parker-1,2021-22,1570.6,1459.852915764885,476.56,45.19485631205009,cameron-parker-1_2021-22
cameron-posey-1,2018-19,1714.6,1274.4764829678265,-169.20000000000002,-199.06176396712308,cameron-posey-1_2018-19
cameron-sheffield-1,2020-21,1797.85,1632.8419419779666,-97.75,69.57901481502813,cameron-sheffield-1_2020-21
cameron-sheffield-1,2021-22,2088.0400000000004,1768.2314640146678,-15.62,-31.85551964326686,cameron-sheffield-1_2021-22
cameron-shelton-1,2018-19,1970.21,1680.346679726199,62.50999999999999,-102.2131136984226,cameron-shelton-1_2018-19
cameron-shelton-1,2019-20,2470.46,1795.7355021549602,97.35,142.22341709470527,cameron-shelton-1_2019-20
cameron-shelton-1,2020-21,1536.7699999999998,1748.3977453665475,-123.2,195.42556968919416,cameron-shelton-1_2020-21
cameron-steele-1,2020-21,1894.36,1770.855679180414,144.0,14.985676665463131,cameron-steele-1_2020-21
cameron-steele-1,2021-22,1589.14,1901.2263063604223,41.58,151.3966163227568,cameron-steele-1_2021-22
cameron-tucker-1,2021-22,1246.93,1246.9190895584766,-138.48,-333.98106971318623,cameron-tucker-1_2021-22
cameron-tyson-1,2018-19,777.57,874.4956819318418,76.86,30.26985394548751,cameron-tyson-1_2018-19
cameron-tyson-1,2020-21,1552.8399999999997,1292.4833980760181,109.35,-19.200545152950042,cameron-tyson-1_2020-21
cameron-tyson-1,2021-22,1345.2,1530.7605851570306,236.93,94.73382458689593,cameron-tyson-1_2021-22
cameron-wilbon-1,2018-19,1790.8,1422.2469840903696,-294.44,-205.22171367603258,cameron-wilbon-1_2018-19
cameron-wilbon-1,2020-21,1917.79,1763.4346469838438,-147.84000000000003,-223.1411960787454,cameron-wilbon-1_2020-21
cameron-wilbon-1,2021-22,1379.44,1873.229282604736,-110.34,-81.43077252249242,cameron-wilbon-1_2021-22
cameron-williams-2,2018-19,1692.2,1543.3545064427299,-282.72,-159.50025784567586,cameron-williams-2_2018-19
camren-hunter-1,2021-22,1810.6400000000003,1644.7378014009391,65.52000000000001,28.453896759818065,camren-hunter-1_2021-22
camren-pierce-1,2020-21,1472.4,1517.9424400872513,-398.03,-80.2620042092567,camren-pierce-1_2020-21
camren-pierce-1,2021-22,1544.64,1296.0044717312858,-192.5,-175.4765933138162,camren-pierce-1_2021-22
camren-wynter-1,2018-19,1368.4,1601.3436564716085,-54.78,-1.2046048841138486,camren-wynter-1_2018-19
camren-wynter-1,2019-20,1301.5199999999998,1416.6998387875337,35.96,59.255782811400195,camren-wynter-1_2019-20
camren-wynter-1,2020-21,1787.33,1328.5389874781677,34.92,104.76630906135728,camren-wynter-1_2020-21
camren-wynter-1,2021-22,1260.25,1470.7896000406736,138.4,157.2192275165499,camren-wynter-1_2021-22
camron-justice-1,2018-19,1367.8,1242.047037163355,84.69999999999999,-74.86415618064433,camron-justice-1_2018-19
camron-reece-1,2019-20,2372.15,1965.9641016203132,20.4,-2.610676857694841,camron-reece-1_2019-20
canaan-bartley-1,2018-19,1751.5600000000002,1698.2195242911503,-299.72,-384.388687635705,canaan-bartley-1_2018-19
canberk-kus-1,2018-19,2388.28,1821.0795502861347,-23.96,-24.336845501479274,canberk-kus-1_2018-19
cantavio-dutreil-1,2018-19,3333.7,2620.5734970349395,-255.36,-20.065012899933663,cantavio-dutreil-1_2018-19
cantavio-dutreil-1,2020-21,2761.1800000000003,2821.7574425424245,-261.58,-108.23776420900163,cantavio-dutreil-1_2020-21
carl-pierre-1,2018-19,1174.96,1181.5844976735466,74.52,41.700564050728985,carl-pierre-1_2018-19
carl-pierre-1,2019-20,1392.18,1322.846841272229,24.69,126.75737402271477,carl-pierre-1_2019-20
carl-pierre-1,2020-21,1580.68,1478.18042900697,270.08000000000004,7.418907946833258,carl-pierre-1_2020-21
carlik-jones-1,2018-19,1875.05,1731.6277127018857,654.4200000000001,293.5339927726675,carlik-jones-1_2018-19
